run_id,alpha,threads_case,role,threads,tickets,ready,effective,run_ticks,work,stride,pass,tick_share,work_share,effective_share,sample_pid,result_pid
14,100,1_5_7,1,5,100,5,500,251,41634,20000,79000000,0.3826219512195122,0.38658817411974444,0.38461538461538464,3,3
14,100,1_5_7,2,7,100,7,700,359,57614,14285,78996255,0.5472560975609756,0.5349688010696776,0.5384615384615384,4,4
15,0,2_6_11,0,2,100,2,100,223,36224,100000,309900000,0.3409785932721712,0.3279436527911061,0.3333333333333333,4,4
15,0,2_6_11,1,6,100,6,100,217,37319,100000,310000000,0.3318042813455658,0.33785692299335496,0.3333333333333333,3,3
15,0,2_6_11,2,11,100,11,100,214,36915,100000,310000000,0.327217125382263,0.33419942421553894,0.3333333333333333,2,2
16,25,2_6_11,0,2,100,2,100,226,35467,100000,286500000,0.3460949464012251,0.3256781326330095,0.3333333333333333,2,2
16,25,2_6_11,1,6,100,6,100,213,36446,100000,286500000,0.32618683001531396,0.33466786652219427,0.3333333333333333,3,3
16,25,2_6_11,2,11,100,11,100,214,36989,100000,286400000,0.327718223583461,0.33965400084479624,0.3333333333333333,4,4
17,50,2_6_11,0,2,100,2,100,113,18608,100000,167800000,0.1722560975609756,0.1668325309090257,0.16666666666666666,4,4
17,50,2_6_11,1,6,100,6,200,221,36737,50000,167750000,0.33689024390243905,0.32937052278616064,0.3333333333333333,3,3
17,50,2_6_11,2,11,100,11,300,322,56192,33333,167731709,0.49085365853658536,0.5037969463048136,0.5,2,2
18,75,2_6_11,0,2,100,2,100,88,14110,100000,126200000,0.13435114503816795,0.12221846876109797,0.125,2,2
18,75,2_6_11,1,6,100,6,200,159,29153,50000,126150000,0.24274809160305344,0.2525184280504812,0.25,3,3
18,75,2_6_11,2,11,100,11,500,408,72186,20000,126140000,0.6229007633587786,0.6252631031884208,0.625,4,4
19,100,2_6_11,0,2,100,2,200,61,13120,50000,59100000,0.09298780487804878,0.11187093913606985,0.10526315789473684,4,4
19,100,2_6_11,1,6,100,6,600,216,36540,16666,59114518,0.32926829268292684,0.3115673868926823,0.3157894736842105,3,3
19,100,2_6_11,2,11,100,11,1100,379,67618,9090,59103735,0.5777439024390244,0.5765616739712478,0.5789473684210527,2,2
20,0,3_8_13,0,3,100,3,100,209,38974,100000,331500000,0.3195718654434251,0.3364119738977316,0.3333333333333333,2,2
20,0,3_8_13,1,8,100,8,100,229,37854,100000,331500000,0.35015290519877673,0.3267444670786866,0.3333333333333333,3,3
20,0,3_8_13,2,13,100,13,100,216,39024,100000,331400000,0.3302752293577982,0.3368435590235818,0.3333333333333333,4,4
21,25,3_8_13,0,3,100,3,100,214,33920,100000,295400000,0.327217125382263,0.3326468569187016,0.3333333333333333,4,4
21,25,3_8_13,1,8,100,8,100,217,34194,100000,295500000,0.3318042813455658,0.33533392174168875,0.3333333333333333,3,3
21,25,3_8_13,2,13,100,13,100,223,33856,100000,295500000,0.3409785932721712,0.3320192213396097,0.3333333333333333,2,2
22,50,3_8_13,0,3,100,3,100,106,17920,100000,137800000,0.16257668711656442,0.16565290539666105,0.16666666666666666,2,2
22,50,3_8_13,1,8,100,8,200,234,35127,50000,137800000,0.3588957055214724,0.32471482186766254,0.3333333333333333,3,3
22,50,3_8_13,2,13,100,13,300,312,55131,33333,137765359,0.4785276073619632,0.5096322727356764,0.5,4,4
23,75,3_8_13,0,3,100,3,100,95,10688,100000,111800000,0.14570552147239263,0.11436397877075843,0.125,4,4
23,75,3_8_13,1,8,100,8,200,166,23251,50000,111730000,0.254601226993865,0.24879087485019688,0.25,3,3
23,75,3_8_13,2,13,100,13,500,391,59517,20000,111710000,0.5996932515337423,0.6368451463790447,0.625,2,2
24,100,3_8_13,0,3,100,3,300,74,12670,33333,45132950,0.11246200607902736,0.12836099122647052,0.125,2,2
24,100,3_8_13,1,8,100,8,800,213,33391,12500,45112491,0.32370820668693007,0.3382874394666991,0.3333333333333333,3,3
24,100,3_8_13,2,13,100,13,1300,371,52645,7692,45106159,0.5638297872340425,0.5333515693068304,0.5416666666666666,4,4
25,0,1_2_3,0,1,100,1,100,211,30912,100000,309800000,0.32066869300911854,0.3370955605718585,0.3333333333333333,4,4
25,0,1_2_3,1,2,100,2,100,252,28864,100000,309800000,0.3829787234042553,0.31476210728345383,0.3333333333333333,3,3
25,0,1_2_3,2,3,100,3,100,195,31925,100000,309900000,0.29635258358662614,0.34814233214468765,0.3333333333333333,2,2
26,25,1_2_3,0,1,100,1,100,202,36992,100000,315100000,0.3074581430745814,0.34615636550788376,0.3333333333333333,2,2
26,25,1_2_3,1,2,100,2,100,230,34752,100000,315100000,0.350076103500761,0.32519533991484584,0.3333333333333333,3,3
26,25,1_2_3,2,3,100,3,100,225,35121,100000,315000000,0.3424657534246575,0.3286482945772704,0.3333333333333333,4,4
27,50,1_2_3,0,1,100,1,100,214,37120,100000,315800000,0.3257229832572298,0.3350150269401901,0.3333333333333333,4,4
27,50,1_2_3,1,2,100,2,100,247,35520,100000,315900000,0.3759512937595129,0.32057472405483706,0.3333333333333333,3,3
27,50,1_2_3,2,3,100,3,100,196,38161,100000,315900000,0.2983257229832572,0.34441024900497286,0.3333333333333333,2,2
28,75,1_2_3,0,1,100,1,100,198,38323,100000,329100000,0.3009118541033435,0.34681134107383643,0.3333333333333333,2,2
28,75,1_2_3,1,2,100,2,100,233,36096,100000,329100000,0.3541033434650456,0.32665767730608775,0.3333333333333333,3,3
28,75,1_2_3,2,3,100,3,100,227,36082,100000,329100000,0.34498480243161095,0.3265309816200758,0.3333333333333333,4,4
29,100,1_2_3,0,1,100,1,100,104,18560,100000,180600000,0.1580547112462006,0.17258052518039127,0.16666666666666666,4,4
29,100,1_2_3,1,2,100,2,200,229,35136,50000,180600000,0.34802431610942247,0.32671278732425796,0.3333333333333333,3,3
29,100,1_2_3,2,3,100,3,300,325,53848,33333,180564944,0.4939209726443769,0.5007066874953507,0.5,2,2
30,0,1_3_5,0,1,100,1,100,231,36288,100000,342900000,0.3505311077389985,0.32905630265054997,0.3333333333333333,2,2
30,0,1_3_5,1,3,100,3,100,180,38841,100000,342900000,0.2731411229135053,0.35220667579502896,0.3333333333333333,3,3
30,0,1_3_5,2,5,100,5,100,248,35150,100000,342800000,0.37632776934749623,0.3187370215544211,0.3333333333333333,4,4
31,25,1_3_5,0,1,100,1,100,220,35264,100000,291400000,0.3343465045592705,0.33334908826226284,0.3333333333333333,4,4
31,25,1_3_5,1,3,100,3,100,238,34195,100000,291500000,0.3617021276595745,0.32324387684687156,0.3333333333333333,3,3
31,25,1_3_5,2,5,100,5,100,200,36328,100000,291500000,0.303951367781155,0.3434070348908656,0.3333333333333333,2,2
32,50,1_3_5,0,1,100,1,100,144,28899,100000,236800000,0.2191780821917808,0.26338142413167703,0.25,2,2
32,50,1_3_5,1,3,100,3,100,215,24192,100000,236800000,0.3272450532724505,0.2204824877190744,0.25,3,3
32,50,1_3_5,2,5,100,5,200,298,56632,50000,236700000,0.4535768645357686,0.5161360881492486,0.5,4,4
33,75,1_3_5,0,1,100,1,100,142,28864,100000,256700000,0.21646341463414634,0.2631823694072379,0.25,4,4
33,75,1_3_5,1,3,100,3,100,150,28236,100000,256700000,0.22865853658536586,0.2574562563256225,0.25,3,3
33,75,1_3_5,2,5,100,5,200,364,52573,50000,256750000,0.5548780487804879,0.4793613742671396,0.5,2,2
34,100,1_3_5,0,1,100,1,100,85,11453,100000,113900000,0.12957317073170732,0.10600212874265352,0.1111111111111111,2,2
34,100,1_3_5,1,3,100,3,300,217,36311,33333,113932288,0.3307926829268293,0.3360729325743903,0.3333333333333333,3,3
34,100,1_3_5,2,5,100,5,500,354,60281,20000,113919996,0.5396341463414634,0.5579249386829562,0.5555555555555556,4,4
35,0,1_5_7,0,1,100,1,100,222,36864,100000,331000000,0.3373860182370821,0.3299264324198543,0.3333333333333333,4,4
35,0,1_5_7,1,5,100,5,100,258,34762,100000,331000000,0.39209726443769,0.31111389550181684,0.3333333333333333,3,3
35,0,1_5_7,2,7,100,7,100,178,40108,100000,331100000,0.270516717325228,0.3589596720783289,0.3333333333333333,2,2
36,25,1_5_7,0,1,100,1,100,238,36242,100000,310000000,0.36335877862595417,0.3237048946052162,0.3333333333333333,2,2
36,25,1_5_7,1,5,100,5,100,204,38478,100000,309900000,0.3114503816793893,0.3436763129689175,0.3333333333333333,3,3
36,25,1_5_7,2,7,100,7,100,213,37240,100000,309900000,0.3251908396946565,0.3326187924258664,0.3333333333333333,4,4
37,50,1_5_7,0,1,100,1,100,136,21568,100000,193900000,0.20763358778625954,0.19811147444611824,0.2,4,4
37,50,1_5_7,1,5,100,5,200,257,43922,50000,193850000,0.39236641221374047,0.4034427012528934,0.4,3,3
37,50,1_5_7,2,7,100,7,200,262,43378,50000,193900000,0.4,0.39844582430098835,0.4,2,2
38,75,1_5_7,0,1,100,1,100,140,21568,100000,186300000,0.21341463414634146,0.19656234620782675,0.2,2,2
38,75,1_5_7,1,5,100,5,200,263,44196,50000,186250000,0.4009146341463415,0.4027851192971584,0.4,3,3
38,75,1_5_7,2,7,100,7,200,253,43962,50000,186250000,0.3856707317073171,0.40065253449501487,0.4,4,4
39,100,1_5_7,0,1,100,1,100,48,7872,100000,84700000,0.0732824427480916,0.07902027705280064,0.07692307692307693,4,4
39,100,1_5_7,1,5,100,5,500,251,38554,20000,84700000,0.383206106870229,0.38701064043364786,0.38461538461538464,3,3
39,100,1_5_7,2,7,100,7,700,356,53194,14285,84696306,0.5435114503816794,0.5339690825135515,0.5384615384615384,2,2
40,0,2_6_11,0,2,100,2,100,233,35968,100000,321200000,0.3551829268292683,0.32285804048292266,0.3333333333333333,2,2
40,0,2_6_11,1,6,100,6,100,225,37464,100000,321200000,0.3429878048780488,0.33628652214891613,0.3333333333333333,3,3
40,0,2_6_11,2,11,100,11,100,198,37973,100000,321200000,0.3018292682926829,0.3408554373681612,0.3333333333333333,4,4
41,25,2_6_11,0,2,100,2,100,233,28713,100000,288900000,0.35572519083969467,0.32434172625300756,0.3333333333333333,4,4
41,25,2_6_11,1,6,100,6,100,218,29719,100000,288900000,0.332824427480916,0.33570549098015295,0.3333333333333333,3,3
41,25,2_6_11,2,11,100,11,100,204,30095,100000,289000000,0.3114503816793893,0.3399527827668395,0.3333333333333333,2,2
42,50,2_6_11,0,2,100,2,100,117,15616,100000,160400000,0.17917304747320062,0.1648909772451296,0.16666666666666666,2,2
42,50,2_6_11,1,6,100,6,200,192,32448,50000,160400000,0.29402756508422667,0.34262182566918326,0.3333333333333333,3,3
42,50,2_6_11,2,11,100,11,300,344,46641,33333,160381851,0.5267993874425727,0.4924871970856871,0.5,4,4
43,75,2_6_11,0,2,100,2,100,74,9728,100000,91300000,0.11314984709480122,0.13023629426333758,0.125,4,4
43,75,2_6_11,1,6,100,6,200,164,18628,50000,91300000,0.25076452599388377,0.24938750920409666,0.25,3,3
43,75,2_6_11,2,11,100,11,500,416,46339,20000,91300000,0.636085626911315,0.6203761965325658,0.625,2,2
44,100,2_6_11,0,2,100,2,200,62,8064,50000,47800000,0.0950920245398773,0.10990718403728994,0.10526315789473684,2,2
44,100,2_6_11,1,6,100,6,600,212,23243,16666,47815238,0.32515337423312884,0.31678728653010046,0.3157894736842105,3,3
44,100,2_6_11,2,11,100,11,1100,378,42064,9090,47805544,0.5797546012269938,0.5733055294326096,0.5789473684210527,4,4
45,0,3_8_13,0,3,100,3,100,216,23763,100000,228600000,0.3323076923076923,0.3353088092113618,0.3333333333333333,4,4
45,0,3_8_13,1,8,100,8,100,211,23779,100000,228600000,0.32461538461538464,0.3355345778831365,0.3333333333333333,3,3
45,0,3_8_13,2,13,100,13,100,223,23327,100000,228700000,0.34307692307692306,0.3291566129055017,0.3333333333333333,2,2
46,25,3_8_13,0,3,100,3,100,214,22912,100000,226000000,0.32872503840245776,0.3295220836749076,0.3333333333333333,2,2
46,25,3_8_13,1,8,100,8,100,228,22925,100000,226000000,0.35023041474654376,0.3297090506392832,0.3333333333333333,3,3
46,25,3_8_13,2,13,100,13,100,209,23694,100000,225900000,0.3210445468509985,0.3407688656858092,0.3333333333333333,4,4
47,50,3_8_13,0,3,100,3,100,113,17508,100000,130100000,0.17304747320061256,0.16723500587443046,0.16666666666666666,4,4
47,50,3_8_13,1,8,100,8,200,202,35708,50000,130050000,0.3093415007656968,0.3410799400139458,0.3333333333333333,3,3
47,50,3_8_13,2,13,100,13,300,338,51475,33333,130032174,0.5176110260336907,0.4916850541116237,0.5,2,2
48,75,3_8_13,0,3,100,3,100,65,15309,100000,129600000,0.0995405819295559,0.13512988675181611,0.125,2,2
48,75,3_8_13,1,8,100,8,200,195,26368,50000,129600000,0.2986217457886677,0.23274576091657767,0.25,3,3
48,75,3_8_13,2,13,100,13,500,393,71614,20000,129600000,0.6018376722817764,0.6321243523316062,0.625,4,4
49,100,3_8_13,0,3,100,3,300,76,14810,33333,52632939,0.11515151515151516,0.12906992958237468,0.125,4,4
49,100,3_8_13,1,8,100,8,800,225,38017,12500,52600000,0.3409090909090909,0.3313201561737433,0.3333333333333333,3,3
49,100,3_8_13,2,13,100,13,1300,359,61917,7692,52706120,0.543939393939394,0.539609914243882,0.5416666666666666,2,2
50,0,1_2_3,0,1,100,1,100,234,37632,100000,351100000,0.3556231003039514,0.3283941567621341,0.3333333333333333,2,2
50,0,1_2_3,1,2,100,2,100,208,39031,100000,351100000,0.3161094224924012,0.34060247482416184,0.3333333333333333,3,3
50,0,1_2_3,2,3,100,3,100,216,37931,100000,351000000,0.3282674772036474,0.33100336841370404,0.3333333333333333,4,4
51,25,1_2_3,0,1,100,1,100,211,38592,100000,361200000,0.3201820940819423,0.33573441904165363,0.3333333333333333,4,4
51,25,1_2_3,1,2,100,2,100,261,35780,100000,361200000,0.3960546282245827,0.31127118349166577,0.3333333333333333,3,3
51,25,1_2_3,2,3,100,3,100,187,40576,100000,361300000,0.283763277693475,0.3529943974666806,0.3333333333333333,2,2
52,50,1_2_3,0,1,100,1,100,202,38592,100000,353900000,0.3069908814589666,0.33900210822206606,0.3333333333333333,2,2
52,50,1_2_3,1,2,100,2,100,215,38395,100000,353800000,0.32674772036474165,0.3372716092761771,0.3333333333333333,3,3
52,50,1_2_3,2,3,100,3,100,241,36853,100000,353800000,0.3662613981762918,0.32372628250175683,0.3333333333333333,4,4
53,75,1_2_3,0,1,100,1,100,221,37952,100000,359800000,0.33689024390243905,0.33045704284831123,0.3333333333333333,4,4
53,75,1_2_3,1,2,100,2,100,255,36032,100000,359800000,0.38871951219512196,0.3137391486064068,0.3333333333333333,3,3
53,75,1_2_3,2,3,100,3,100,180,40863,100000,359800000,0.27439024390243905,0.355803808545282,0.3333333333333333,2,2
54,100,1_2_3,0,1,100,1,100,115,18609,100000,183300000,0.17477203647416414,0.1647572334171477,0.16666666666666666,2,2
54,100,1_2_3,1,2,100,2,200,212,38144,50000,183300000,0.3221884498480243,0.33771292984382195,0.3333333333333333,3,3
54,100,1_2_3,2,3,100,3,300,331,56195,33333,183298315,0.5030395136778115,0.49752983673903034,0.5,4,4
55,0,1_3_5,0,1,100,1,100,232,36571,100000,357700000,0.3525835866261398,0.3224330376822839,0.3333333333333333,4,4
55,0,1_3_5,1,3,100,3,100,216,38451,100000,357800000,0.3282674772036474,0.3390083052670558,0.3333333333333333,3,3
55,0,1_3_5,2,5,100,5,100,210,38400,100000,357800000,0.3191489361702128,0.33855865705066035,0.3333333333333333,2,2
56,25,1_3_5,0,1,100,1,100,234,37286,100000,354200000,0.3561643835616438,0.3275298664792691,0.3333333333333333,2,2
56,25,1_3_5,1,3,100,3,100,189,39598,100000,354200000,0.2876712328767123,0.34783907238229095,0.3333333333333333,3,3
56,25,1_3_5,2,5,100,5,100,234,36956,100000,354100000,0.3561643835616438,0.3246310611384399,0.3333333333333333,4,4
57,50,1_3_5,0,1,100,1,100,109,33152,100000,274000000,0.16615853658536586,0.28500197726999194,0.25,4,4
57,50,1_3_5,1,3,100,3,100,164,28864,100000,274000000,0.25,0.2481387871597806,0.25,3,3
57,50,1_3_5,2,5,100,5,200,383,54306,50000,274050000,0.5838414634146342,0.46685923557022746,0.5,2,2
58,75,1_3_5,0,1,100,1,100,126,31296,100000,272600000,0.1917808219178082,0.27328693556415207,0.25,2,2
58,75,1_3_5,1,3,100,3,100,194,26597,100000,272500000,0.2952815829528158,0.23225372652095322,0.25,3,3
58,75,1_3_5,2,5,100,5,200,337,56624,50000,272500000,0.512937595129376,0.4944593379148947,0.5,4,4
59,100,1_3_5,0,1,100,1,100,61,11456,100000,122900000,0.09355828220858896,0.11846091803075269,0.1111111111111111,4,4
59,100,1_3_5,1,3,100,3,300,223,31962,33333,122898932,0.34202453987730064,0.3305034795826569,0.3333333333333333,3,3
59,100,1_3_5,2,5,100,5,500,368,53289,20000,122879999,0.5644171779141104,0.5510356023865904,0.5555555555555556,2,2
60,0,1_5_7,0,1,100,1,100,222,34560,100000,253800000,0.33893129770992364,0.3315966725195015,0.3333333333333333,2,2
60,0,1_5_7,1,5,100,5,100,199,36028,100000,253800000,0.30381679389312977,0.34568185525267936,0.3333333333333333,3,3
60,0,1_5_7,2,7,100,7,100,234,33635,100000,253800000,0.35725190839694654,0.3227214722278192,0.3333333333333333,4,4
61,25,1_5_7,0,1,100,1,100,196,33792,100000,252500000,0.3001531393568147,0.3429580538104759,0.3333333333333333,4,4
61,25,1_5_7,1,5,100,5,100,226,32366,100000,252500000,0.3460949464012251,0.3284854512792928,0.3333333333333333,3,3
61,25,1_5_7,2,7,100,7,100,231,32373,100000,252600000,0.3537519142419602,0.3285564949102313,0.3333333333333333,2,2
62,50,1_5_7,0,1,100,1,100,137,19876,100000,151500000,0.20916030534351146,0.19438250596565348,0.2,2,2
62,50,1_5_7,1,5,100,5,200,247,41800,50000,151500000,0.37709923664122136,0.4087939600203419,0.4,3,3
62,50,1_5_7,2,7,100,7,200,271,40576,50000,151500000,0.41374045801526715,0.3968235340140046,0.4,4,4
63,75,1_5_7,0,1,100,1,100,128,19773,100000,143300000,0.19571865443425077,0.20100844778334637,0.2,4,4
63,75,1_5_7,1,5,100,5,200,248,39926,50000,143350000,0.37920489296636084,0.4058799011883825,0.4,3,3
63,75,1_5_7,2,7,100,7,200,278,38670,50000,143350000,0.42507645259938837,0.3931116510282711,0.4,2,2
64,100,1_5_7,0,1,100,1,100,49,6823,100000,78300000,0.07480916030534351,0.07628663111170741,0.07692307692307693,2,2
64,100,1_5_7,1,5,100,5,500,262,33657,20000,78300000,0.4,0.37631234696273436,0.38461538461538464,3,3
64,100,1_5_7,2,7,100,7,700,344,48959,14285,78311254,0.5251908396946565,0.5474010219255582,0.5384615384615384,4,4
65,0,2_6_11,0,2,100,2,100,219,33764,100000,295900000,0.33537519142419603,0.3284499698437713,0.3333333333333333,4,4
65,0,2_6_11,1,6,100,6,100,225,34340,100000,295900000,0.3445635528330781,0.3340531916963365,0.3333333333333333,3,3
65,0,2_6_11,2,11,100,11,100,209,34694,100000,295900000,0.32006125574272587,0.3374968384598922,0.3333333333333333,2,2
66,25,2_6_11,0,2,100,2,100,243,36206,100000,287000000,0.3709923664122137,0.31923466913547593,0.3333333333333333,2,2
66,25,2_6_11,1,6,100,6,100,219,37585,100000,286900000,0.33435114503816793,0.33139355464444736,0.3333333333333333,3,3
66,25,2_6_11,2,11,100,11,100,193,39624,100000,286900000,0.29465648854961835,0.3493717762200767,0.3333333333333333,4,4
67,50,2_6_11,0,2,100,2,100,113,15895,100000,146000000,0.17331288343558282,0.16464336765345652,0.16666666666666666,4,4
67,50,2_6_11,1,6,100,6,200,218,32026,50000,146000000,0.3343558282208589,0.33173126722048435,0.3333333333333333,3,3
67,50,2_6_11,2,11,100,11,300,321,48621,33333,145998729,0.49233128834355827,0.5036253651260592,0.5,2,2
68,75,2_6_11,0,2,100,2,100,80,13969,100000,109700000,0.1225114854517611,0.12396503527532503,0.125,2,2
68,75,2_6_11,1,6,100,6,200,160,28647,50000,109650000,0.2450229709035222,0.2542219461330257,0.25,3,3
68,75,2_6_11,2,11,100,11,500,413,70069,20000,109620000,0.6324655436447167,0.6218130185916493,0.625,4,4
69,100,2_6_11,0,2,100,2,200,65,12160,50000,61700000,0.09923664122137404,0.10530144269904224,0.10526315789473684,4,4
69,100,2_6_11,1,6,100,6,600,203,37145,16666,61714958,0.3099236641221374,0.3216630007447306,0.3157894736842105,3,3
69,100,2_6_11,2,11,100,11,1100,387,66173,9090,61704835,0.5908396946564886,0.5730355565562272,0.5789473684210527,2,2
70,0,3_8_13,0,3,100,3,100,209,38264,100000,247700000,0.3195718654434251,0.3346276279427712,0.3333333333333333,2,2
70,0,3_8_13,1,8,100,8,100,230,37125,100000,247700000,0.3516819571865443,0.32466680659040825,0.3333333333333333,3,3
70,0,3_8_13,2,13,100,13,100,215,38959,100000,247600000,0.3287461773700306,0.34070556546682057,0.3333333333333333,4,4
71,25,3_8_13,0,3,100,3,100,197,39296,100000,303900000,0.3012232415902141,0.34107262201314087,0.3333333333333333,4,4
71,25,3_8_13,1,8,100,8,100,211,38861,100000,303900000,0.32262996941896027,0.33729700641420673,0.3333333333333333,3,3
71,25,3_8_13,2,13,100,13,100,246,37056,100000,303900000,0.3761467889908257,0.3216303715726524,0.3333333333333333,2,2
72,50,3_8_13,0,3,100,3,100,114,18315,100000,153000000,0.17457886676875958,0.16263086390154238,0.16666666666666666,2,2
72,50,3_8_13,1,8,100,8,200,211,38336,50000,153000000,0.3231240428790199,0.3404104176101299,0.3333333333333333,3,3
72,50,3_8_13,2,13,100,13,300,328,55966,33333,152965337,0.5022970903522205,0.4969587184883277,0.5,4,4
73,75,3_8_13,0,3,100,3,100,86,14528,100000,119200000,0.13129770992366413,0.12670725112944584,0.125,4,4
73,75,3_8_13,1,8,100,8,200,161,28556,50000,119230000,0.24580152671755726,0.24905370754766348,0.25,3,3
73,75,3_8_13,2,13,100,13,500,408,71574,20000,119220000,0.6229007633587786,0.6242390413228907,0.625,2,2
74,100,3_8_13,0,3,100,3,300,82,18350,33333,54732991,0.1251908396946565,0.12363896075894783,0.125,2,2
74,100,3_8_13,1,8,100,8,800,229,48975,12500,54712491,0.34961832061068704,0.329984637774903,0.3333333333333333,3,3
74,100,3_8_13,2,13,100,13,1300,344,81091,7692,54706324,0.5251908396946565,0.5463764014661492,0.5416666666666666,4,4
