run_id,case,initial_alpha,window,alpha_before,alpha_after,max_allowed,safe_windows,jobs,miss,miss_per_1000,action
3,1_14_8,75,6,50,50,50,0,25,0,0,safe_at_limit
3,1_14_8,75,7,50,50,50,0,25,2,80,gray_hold
3,1_14_8,75,8,50,25,25,0,25,4,160,unsafe_down
3,1_14_8,75,9,25,25,25,0,25,0,0,cooldown_hold
3,1_14_8,75,10,25,25,25,1,25,0,0,safe_hold
3,1_14_8,75,11,25,25,25,0,25,0,0,safe_at_limit
3,1_14_8,75,12,25,25,25,1,25,0,0,safe_hold
3,1_14_8,75,13,25,25,25,0,25,0,0,safe_at_limit
3,1_14_8,75,14,25,25,25,1,25,0,0,safe_hold
3,1_14_8,75,15,25,25,25,0,25,0,0,safe_at_limit
3,1_14_8,75,16,25,25,25,1,25,0,0,safe_hold
3,1_14_8,75,17,25,25,25,0,25,0,0,late_safe_hold
3,1_14_8,75,18,25,25,25,1,25,0,0,safe_hold
4,1_14_8,100,0,100,75,75,0,19,16,842,severe_down
4,1_14_8,100,1,75,75,75,0,27,27,1000,cooldown_hold
4,1_14_8,100,2,75,50,50,0,26,26,1000,severe_down
4,1_14_8,100,3,50,50,50,0,29,28,965,cooldown_hold
4,1_14_8,100,4,50,50,50,0,25,1,40,gray_hold
4,1_14_8,100,5,50,50,50,0,25,1,40,gray_hold
4,1_14_8,100,6,50,50,50,0,25,1,40,gray_hold
4,1_14_8,100,7,50,50,50,1,25,0,0,safe_hold
4,1_14_8,100,8,50,50,50,0,25,2,80,gray_hold
4,1_14_8,100,9,50,25,25,0,26,3,115,unsafe_down
4,1_14_8,100,10,25,25,25,0,25,0,0,cooldown_hold
4,1_14_8,100,11,25,25,25,1,25,0,0,safe_hold
4,1_14_8,100,12,25,25,25,0,25,0,0,safe_at_limit
4,1_14_8,100,13,25,25,25,1,25,0,0,safe_hold
4,1_14_8,100,14,25,25,25,0,25,0,0,safe_at_limit
4,1_14_8,100,15,25,25,25,1,25,0,0,safe_hold
4,1_14_8,100,16,25,25,25,0,25,0,0,late_safe_hold
4,1_14_8,100,17,25,25,25,1,25,0,0,safe_hold
4,1_14_8,100,18,25,25,25,0,25,0,0,late_safe_hold
5,1_25_9,0,0,0,0,100,1,25,0,0,safe_hold
5,1_25_9,0,1,0,25,100,0,25,0,0,probe_up
5,1_25_9,0,2,25,25,100,1,25,0,0,safe_hold
5,1_25_9,0,3,25,50,100,0,25,0,0,probe_up
5,1_25_9,0,4,50,25,25,0,25,15,600,severe_down
5,1_25_9,0,5,25,25,25,0,25,1,40,cooldown_hold
5,1_25_9,0,6,25,25,25,1,25,0,0,safe_hold
5,1_25_9,0,7,25,25,25,0,25,0,0,safe_at_limit
5,1_25_9,0,8,25,25,25,1,25,0,0,safe_hold
5,1_25_9,0,9,25,25,25,0,25,0,0,safe_at_limit
5,1_25_9,0,10,25,25,25,1,25,0,0,safe_hold
5,1_25_9,0,11,25,25,25,0,25,0,0,safe_at_limit
5,1_25_9,0,12,25,25,25,0,25,2,80,gray_hold
5,1_25_9,0,13,25,25,25,0,25,1,40,gray_hold
5,1_25_9,0,14,25,25,25,1,25,0,0,safe_hold
5,1_25_9,0,15,25,25,25,0,25,0,0,safe_at_limit
5,1_25_9,0,16,25,25,25,1,25,0,0,safe_hold
5,1_25_9,0,17,25,0,0,0,25,4,160,unsafe_down
5,1_25_9,0,18,0,0,0,0,25,0,0,cooldown_hold
6,1_25_9,25,0,25,25,100,1,25,0,0,safe_hold
6,1_25_9,25,1,25,25,100,0,25,1,40,gray_hold
6,1_25_9,25,2,25,25,100,0,25,1,40,gray_hold
6,1_25_9,25,3,25,25,100,1,25,0,0,safe_hold
6,1_25_9,25,4,25,25,100,0,25,1,40,gray_hold
6,1_25_9,25,5,25,25,100,0,25,1,40,gray_hold
6,1_25_9,25,6,25,25,100,0,25,1,40,gray_hold
6,1_25_9,25,7,25,25,100,1,25,0,0,safe_hold
6,1_25_9,25,8,25,50,100,0,25,0,0,probe_up
6,1_25_9,25,9,50,25,25,0,25,20,800,severe_down
6,1_25_9,25,10,25,25,25,0,26,1,38,cooldown_hold
6,1_25_9,25,11,25,25,25,0,25,1,40,gray_hold
6,1_25_9,25,12,25,25,25,0,25,1,40,gray_hold
6,1_25_9,25,13,25,25,25,0,25,1,40,gray_hold
6,1_25_9,25,14,25,25,25,0,25,2,80,gray_hold
6,1_25_9,25,15,25,25,25,0,25,1,40,gray_hold
6,1_25_9,25,16,25,25,25,1,25,0,0,safe_hold
6,1_25_9,25,17,25,25,25,0,25,0,0,late_safe_hold
6,1_25_9,25,18,25,25,25,1,25,0,0,safe_hold
7,1_25_9,50,0,50,50,100,1,25,0,0,safe_hold
7,1_25_9,50,1,50,25,25,0,25,12,480,unsafe_down
7,1_25_9,50,2,25,25,25,0,25,0,0,cooldown_hold
7,1_25_9,50,3,25,25,25,0,25,2,80,gray_hold
7,1_25_9,50,4,25,25,25,1,25,0,0,safe_hold
7,1_25_9,50,5,25,25,25,0,25,0,0,safe_at_limit
7,1_25_9,50,6,25,25,25,1,25,0,0,safe_hold
7,1_25_9,50,7,25,25,25,0,25,2,80,gray_hold
7,1_25_9,50,8,25,25,25,0,25,1,40,gray_hold
7,1_25_9,50,9,25,25,25,0,25,1,40,gray_hold
7,1_25_9,50,10,25,25,25,0,25,1,40,gray_hold
7,1_25_9,50,11,25,25,25,1,25,0,0,safe_hold
7,1_25_9,50,12,25,25,25,0,25,0,0,safe_at_limit
7,1_25_9,50,13,25,25,25,1,25,0,0,safe_hold
7,1_25_9,50,14,25,0,0,0,25,3,120,unsafe_down
7,1_25_9,50,15,0,0,0,0,25,0,0,cooldown_hold
7,1_25_9,50,16,0,0,0,1,25,0,0,safe_hold
7,1_25_9,50,17,0,0,0,0,25,0,0,late_safe_hold
7,1_25_9,50,18,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,0,75,50,50,0,19,19,1000,severe_down
8,1_25_9,75,1,50,50,50,0,24,24,1000,cooldown_hold
8,1_25_9,75,2,50,25,25,0,26,26,1000,severe_down
8,1_25_9,75,3,25,25,25,0,31,31,1000,cooldown_hold
8,1_25_9,75,4,25,25,25,0,26,2,76,gray_hold
8,1_25_9,75,5,25,0,0,0,25,4,160,unsafe_down
8,1_25_9,75,6,0,0,0,0,25,0,0,cooldown_hold
8,1_25_9,75,7,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,8,0,0,0,0,25,0,0,safe_at_limit
8,1_25_9,75,9,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,10,0,0,0,0,25,0,0,safe_at_limit
8,1_25_9,75,11,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,12,0,0,0,0,25,0,0,safe_at_limit
8,1_25_9,75,13,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,14,0,0,0,0,25,0,0,safe_at_limit
8,1_25_9,75,15,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,16,0,0,0,0,25,0,0,late_safe_hold
8,1_25_9,75,17,0,0,0,1,25,0,0,safe_hold
8,1_25_9,75,18,0,0,0,0,25,0,0,late_safe_hold
9,1_25_9,100,0,100,75,75,0,14,14,1000,severe_down
9,1_25_9,100,1,75,75,75,0,20,20,1000,cooldown_hold
9,1_25_9,100,2,75,50,50,0,19,19,1000,severe_down
9,1_25_9,100,3,50,50,50,0,27,27,1000,cooldown_hold
9,1_25_9,100,4,50,25,25,0,26,26,1000,severe_down
9,1_25_9,100,5,25,25,25,0,35,35,1000,cooldown_hold
9,1_25_9,100,6,25,0,0,0,34,30,882,severe_down
9,1_25_9,100,7,0,0,0,0,25,0,0,cooldown_hold
9,1_25_9,100,8,0,0,0,1,25,0,0,safe_hold
9,1_25_9,100,9,0,0,0,0,25,0,0,safe_at_limit
9,1_25_9,100,10,0,0,0,1,25,0,0,safe_hold
9,1_25_9,100,11,0,0,0,0,25,0,0,safe_at_limit
9,1_25_9,100,12,0,0,0,1,25,0,0,safe_hold
9,1_25_9,100,13,0,0,0,0,25,0,0,safe_at_limit
9,1_25_9,100,14,0,0,0,1,25,0,0,safe_hold
9,1_25_9,100,15,0,0,0,0,25,0,0,safe_at_limit
9,1_25_9,100,16,0,0,0,1,25,0,0,safe_hold
9,1_25_9,100,17,0,0,0,0,25,0,0,late_safe_hold
9,1_25_9,100,18,0,0,0,1,25,0,0,safe_hold
10,1_14_8,0,0,0,0,100,1,25,0,0,safe_hold
10,1_14_8,0,1,0,25,100,0,25,0,0,probe_up
10,1_14_8,0,2,25,25,100,1,25,0,0,safe_hold
10,1_14_8,0,3,25,50,100,0,25,0,0,probe_up
10,1_14_8,0,4,50,50,100,0,25,2,80,gray_hold
10,1_14_8,0,5,50,50,100,0,25,2,80,gray_hold
10,1_14_8,0,6,50,25,25,0,25,5,200,unsafe_down
10,1_14_8,0,7,25,25,25,0,25,0,0,cooldown_hold
10,1_14_8,0,8,25,25,25,1,25,0,0,safe_hold
10,1_14_8,0,9,25,25,25,0,25,0,0,safe_at_limit
10,1_14_8,0,10,25,25,25,1,25,0,0,safe_hold
10,1_14_8,0,11,25,25,25,0,25,1,40,gray_hold
10,1_14_8,0,12,25,25,25,1,25,0,0,safe_hold
10,1_14_8,0,13,25,25,25,0,25,0,0,safe_at_limit
10,1_14_8,0,14,25,25,25,1,25,0,0,safe_hold
10,1_14_8,0,15,25,25,25,0,25,0,0,safe_at_limit
10,1_14_8,0,16,25,25,25,1,25,0,0,safe_hold
10,1_14_8,0,17,25,25,25,0,25,0,0,late_safe_hold
10,1_14_8,0,18,25,25,25,1,25,0,0,safe_hold
11,1_14_8,25,0,25,25,100,1,25,0,0,safe_hold
11,1_14_8,25,1,25,50,100,0,25,0,0,probe_up
11,1_14_8,25,2,50,50,100,0,25,2,80,gray_hold
11,1_14_8,25,3,50,50,100,1,25,0,0,safe_hold
11,1_14_8,25,4,50,50,100,0,25,1,40,gray_hold
11,1_14_8,25,5,50,50,100,0,25,1,40,gray_hold
11,1_14_8,25,6,50,25,25,0,25,12,480,unsafe_down
11,1_14_8,25,7,25,25,25,0,25,0,0,cooldown_hold
11,1_14_8,25,8,25,25,25,1,25,0,0,safe_hold
11,1_14_8,25,9,25,25,25,0,25,0,0,safe_at_limit
11,1_14_8,25,10,25,25,25,1,25,0,0,safe_hold
11,1_14_8,25,11,25,25,25,0,25,0,0,safe_at_limit
11,1_14_8,25,12,25,25,25,1,25,0,0,safe_hold
11,1_14_8,25,13,25,25,25,0,25,0,0,safe_at_limit
11,1_14_8,25,14,25,25,25,1,25,0,0,safe_hold
11,1_14_8,25,15,25,25,25,0,25,0,0,safe_at_limit
11,1_14_8,25,16,25,25,25,1,25,0,0,safe_hold
11,1_14_8,25,17,25,25,25,0,25,1,40,gray_hold
11,1_14_8,25,18,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,0,50,25,25,0,25,5,200,unsafe_down
12,1_14_8,50,1,25,25,25,0,25,0,0,cooldown_hold
12,1_14_8,50,2,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,3,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,4,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,5,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,6,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,7,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,8,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,9,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,10,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,11,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,12,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,13,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,14,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,15,25,25,25,0,25,0,0,safe_at_limit
12,1_14_8,50,16,25,25,25,1,25,0,0,safe_hold
12,1_14_8,50,17,25,25,25,0,25,0,0,late_safe_hold
12,1_14_8,50,18,25,25,25,1,25,0,0,safe_hold
13,1_14_8,75,0,75,75,100,1,24,0,0,safe_hold
13,1_14_8,75,1,75,75,100,0,26,1,38,gray_hold
13,1_14_8,75,2,75,50,50,0,25,7,280,unsafe_down
13,1_14_8,75,3,50,50,50,0,25,5,200,cooldown_hold
13,1_14_8,75,4,50,50,50,1,25,0,0,safe_hold
13,1_14_8,75,5,50,50,50,0,25,0,0,safe_at_limit
13,1_14_8,75,6,50,25,25,0,25,9,360,unsafe_down
13,1_14_8,75,7,25,25,25,0,25,0,0,cooldown_hold
13,1_14_8,75,8,25,25,25,1,25,0,0,safe_hold
13,1_14_8,75,9,25,25,25,0,25,0,0,safe_at_limit
13,1_14_8,75,10,25,25,25,1,25,0,0,safe_hold
13,1_14_8,75,11,25,25,25,0,25,0,0,safe_at_limit
13,1_14_8,75,12,25,25,25,1,25,0,0,safe_hold
13,1_14_8,75,13,25,25,25,0,25,0,0,safe_at_limit
13,1_14_8,75,14,25,25,25,1,25,0,0,safe_hold
13,1_14_8,75,15,25,25,25,0,25,0,0,safe_at_limit
13,1_14_8,75,16,25,25,25,1,25,0,0,safe_hold
13,1_14_8,75,17,25,25,25,0,25,0,0,late_safe_hold
13,1_14_8,75,18,25,25,25,1,25,0,0,safe_hold
14,1_14_8,100,0,100,75,75,0,22,22,1000,severe_down
14,1_14_8,100,1,75,75,75,0,27,27,1000,cooldown_hold
14,1_14_8,100,2,75,50,50,0,26,26,1000,severe_down
14,1_14_8,100,3,50,50,50,0,26,3,115,cooldown_hold
14,1_14_8,100,4,50,50,50,1,25,0,0,safe_hold
14,1_14_8,100,5,50,50,50,0,26,0,0,safe_at_limit
14,1_14_8,100,6,50,50,50,1,25,0,0,safe_hold
14,1_14_8,100,7,50,50,50,0,25,2,80,gray_hold
14,1_14_8,100,8,50,50,50,0,25,1,40,gray_hold
14,1_14_8,100,9,50,50,50,1,25,0,0,safe_hold
14,1_14_8,100,10,50,25,25,0,24,4,166,unsafe_down
14,1_14_8,100,11,25,25,25,0,26,0,0,cooldown_hold
14,1_14_8,100,12,25,25,25,1,25,0,0,safe_hold
14,1_14_8,100,13,25,25,25,0,25,0,0,safe_at_limit
14,1_14_8,100,14,25,25,25,1,25,0,0,safe_hold
14,1_14_8,100,15,25,25,25,0,25,0,0,safe_at_limit
14,1_14_8,100,16,25,25,25,1,25,0,0,safe_hold
14,1_14_8,100,17,25,25,25,0,25,0,0,late_safe_hold
14,1_14_8,100,18,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,0,0,0,100,1,25,0,0,safe_hold
15,1_25_9,0,1,0,25,100,0,25,0,0,probe_up
15,1_25_9,0,2,25,25,100,1,25,0,0,safe_hold
15,1_25_9,0,3,25,50,100,0,25,0,0,probe_up
15,1_25_9,0,4,50,25,25,0,24,9,375,unsafe_down
15,1_25_9,0,5,25,25,25,0,26,1,38,cooldown_hold
15,1_25_9,0,6,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,7,25,25,25,0,25,1,40,gray_hold
15,1_25_9,0,8,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,9,25,25,25,0,25,0,0,safe_at_limit
15,1_25_9,0,10,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,11,25,25,25,0,25,0,0,safe_at_limit
15,1_25_9,0,12,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,13,25,25,25,0,25,0,0,safe_at_limit
15,1_25_9,0,14,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,15,25,25,25,0,25,0,0,safe_at_limit
15,1_25_9,0,16,25,25,25,1,25,0,0,safe_hold
15,1_25_9,0,17,25,25,25,0,25,0,0,late_safe_hold
15,1_25_9,0,18,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,0,25,25,100,1,25,0,0,safe_hold
16,1_25_9,25,1,25,50,100,0,25,0,0,probe_up
16,1_25_9,25,2,50,25,25,0,25,8,320,unsafe_down
16,1_25_9,25,3,25,25,25,0,25,1,40,cooldown_hold
16,1_25_9,25,4,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,5,25,25,25,0,25,0,0,safe_at_limit
16,1_25_9,25,6,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,7,25,25,25,0,25,0,0,safe_at_limit
16,1_25_9,25,8,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,9,25,25,25,0,25,0,0,safe_at_limit
16,1_25_9,25,10,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,11,25,25,25,0,25,0,0,safe_at_limit
16,1_25_9,25,12,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,13,25,25,25,0,25,0,0,safe_at_limit
16,1_25_9,25,14,25,25,25,0,25,2,80,gray_hold
16,1_25_9,25,15,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,16,25,25,25,0,25,0,0,late_safe_hold
16,1_25_9,25,17,25,25,25,1,25,0,0,safe_hold
16,1_25_9,25,18,25,25,25,0,25,0,0,late_safe_hold
17,1_25_9,50,0,50,50,100,1,25,0,0,safe_hold
17,1_25_9,50,1,50,25,25,0,25,10,400,unsafe_down
17,1_25_9,50,2,25,25,25,0,26,0,0,cooldown_hold
17,1_25_9,50,3,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,4,25,25,25,0,25,0,0,safe_at_limit
17,1_25_9,50,5,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,6,25,25,25,0,25,0,0,safe_at_limit
17,1_25_9,50,7,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,8,25,25,25,0,25,0,0,safe_at_limit
17,1_25_9,50,9,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,10,25,25,25,0,25,0,0,safe_at_limit
17,1_25_9,50,11,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,12,25,25,25,0,25,0,0,safe_at_limit
17,1_25_9,50,13,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,14,25,25,25,0,25,0,0,safe_at_limit
17,1_25_9,50,15,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,16,25,25,25,0,25,0,0,late_safe_hold
17,1_25_9,50,17,25,25,25,1,25,0,0,safe_hold
17,1_25_9,50,18,25,25,25,0,25,1,40,gray_hold
18,1_25_9,75,0,75,75,100,0,25,2,80,gray_hold
18,1_25_9,75,1,75,50,50,0,23,17,739,severe_down
18,1_25_9,75,2,50,50,50,0,28,22,785,cooldown_hold
18,1_25_9,75,3,50,25,25,0,25,8,320,unsafe_down
18,1_25_9,75,4,25,25,25,0,25,0,0,cooldown_hold
18,1_25_9,75,5,25,25,25,1,25,0,0,safe_hold
18,1_25_9,75,6,25,25,25,0,25,0,0,safe_at_limit
18,1_25_9,75,7,25,25,25,0,25,1,40,gray_hold
18,1_25_9,75,8,25,25,25,1,25,0,0,safe_hold
18,1_25_9,75,9,25,25,25,0,25,0,0,safe_at_limit
18,1_25_9,75,10,25,25,25,1,25,0,0,safe_hold
18,1_25_9,75,11,25,25,25,0,25,0,0,safe_at_limit
18,1_25_9,75,12,25,25,25,1,25,0,0,safe_hold
18,1_25_9,75,13,25,25,25,0,25,0,0,safe_at_limit
18,1_25_9,75,14,25,25,25,1,25,0,0,safe_hold
18,1_25_9,75,15,25,25,25,0,25,0,0,safe_at_limit
18,1_25_9,75,16,25,25,25,1,25,0,0,safe_hold
18,1_25_9,75,17,25,25,25,0,25,0,0,late_safe_hold
18,1_25_9,75,18,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,0,100,75,75,0,15,15,1000,severe_down
19,1_25_9,100,1,75,75,75,0,19,19,1000,cooldown_hold
19,1_25_9,100,2,75,50,50,0,24,24,1000,severe_down
19,1_25_9,100,3,50,50,50,0,26,26,1000,cooldown_hold
19,1_25_9,100,4,50,25,25,0,30,30,1000,severe_down
19,1_25_9,100,5,25,25,25,0,37,30,810,cooldown_hold
19,1_25_9,100,6,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,7,25,25,25,0,25,0,0,safe_at_limit
19,1_25_9,100,8,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,9,25,25,25,0,25,0,0,safe_at_limit
19,1_25_9,100,10,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,11,25,25,25,0,25,0,0,safe_at_limit
19,1_25_9,100,12,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,13,25,25,25,0,25,0,0,safe_at_limit
19,1_25_9,100,14,25,25,25,0,25,1,40,gray_hold
19,1_25_9,100,15,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,16,25,25,25,0,25,2,80,gray_hold
19,1_25_9,100,17,25,25,25,1,25,0,0,safe_hold
19,1_25_9,100,18,25,25,25,0,25,0,0,late_safe_hold
20,1_14_8,0,0,0,0,100,1,25,0,0,safe_hold
20,1_14_8,0,1,0,25,100,0,25,0,0,probe_up
20,1_14_8,0,2,25,25,100,1,25,0,0,safe_hold
20,1_14_8,0,3,25,50,100,0,25,0,0,probe_up
20,1_14_8,0,4,50,50,100,1,25,0,0,safe_hold
20,1_14_8,0,5,50,75,100,0,25,0,0,probe_up
20,1_14_8,0,6,75,50,50,0,24,16,666,severe_down
20,1_14_8,0,7,50,50,50,0,27,20,740,cooldown_hold
20,1_14_8,0,8,50,50,50,1,25,0,0,safe_hold
20,1_14_8,0,9,50,25,25,0,25,3,120,unsafe_down
20,1_14_8,0,10,25,25,25,0,25,0,0,cooldown_hold
20,1_14_8,0,11,25,25,25,1,25,0,0,safe_hold
20,1_14_8,0,12,25,25,25,0,25,0,0,safe_at_limit
20,1_14_8,0,13,25,25,25,1,25,0,0,safe_hold
20,1_14_8,0,14,25,25,25,0,25,0,0,safe_at_limit
20,1_14_8,0,15,25,25,25,1,25,0,0,safe_hold
20,1_14_8,0,16,25,25,25,0,25,0,0,late_safe_hold
20,1_14_8,0,17,25,25,25,0,25,2,80,gray_hold
20,1_14_8,0,18,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,0,25,25,100,1,25,0,0,safe_hold
21,1_14_8,25,1,25,25,100,0,25,1,40,gray_hold
21,1_14_8,25,2,25,25,100,1,25,0,0,safe_hold
21,1_14_8,25,3,25,50,100,0,25,0,0,probe_up
21,1_14_8,25,4,50,25,25,0,25,12,480,unsafe_down
21,1_14_8,25,5,25,25,25,0,25,0,0,cooldown_hold
21,1_14_8,25,6,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,7,25,25,25,0,25,0,0,safe_at_limit
21,1_14_8,25,8,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,9,25,25,25,0,25,0,0,safe_at_limit
21,1_14_8,25,10,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,11,25,25,25,0,25,0,0,safe_at_limit
21,1_14_8,25,12,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,13,25,25,25,0,25,0,0,safe_at_limit
21,1_14_8,25,14,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,15,25,25,25,0,25,0,0,safe_at_limit
21,1_14_8,25,16,25,25,25,1,25,0,0,safe_hold
21,1_14_8,25,17,25,25,25,0,25,0,0,late_safe_hold
21,1_14_8,25,18,25,25,25,1,25,0,0,safe_hold
22,1_14_8,50,0,50,50,100,1,25,0,0,safe_hold
22,1_14_8,50,1,50,50,100,0,25,2,80,gray_hold
22,1_14_8,50,2,50,50,100,0,25,2,80,gray_hold
22,1_14_8,50,3,50,50,100,1,25,0,0,safe_hold
22,1_14_8,50,4,50,25,25,0,25,12,480,unsafe_down
22,1_14_8,50,5,25,25,25,0,25,0,0,cooldown_hold
